Group,SNP
NC,435
NC,403
NC,440
NC,444
NC,435
NC,397
NC,472
NC,375
NC,387
NC,430
NC,409
NC,380
NC,447
NC,1133
NC,389
NC,430
NC,405
NC,458
NC,375
NC,412
NC,413
NC,656
NC,428
NC,373
NC,1137
NC,435
NC,457
NC,371
NC,413
NC,396
NC,121
NC,346
NC,398
NC,366
NC,403
NC,419
NC,436
NC,712
NC,441
NC,409
NC,371
NC,497
NC,903
NC,633
NC,684
NC,400
NC,133
NC,1161
NC,402
NC,436
NC,808
NC,477
NC,397
NC,401
NC,441
NC,466
NC,411
NC,442
NC,389
NC,404
NC,411
NC,396
NC,401
NC,1134
NC,444
NC,474
NC,1132
NC,457
NC,437
NC,358
NC,420
NC,442
NC,406
NC,444
NC,456
NC,439
NC,712
NC,499
NC,442
NC,431
NC,419
NC,397
NC,385
NC,77
NC,421
NC,421
NC,410
NC,424
NC,454
NC,356
NC,1168
NC,390
NC,432
NC,403
NC,410
NC,419
NC,461
NC,435
NC,663
NC,429
NC,398
NC,1152
NC,378
NC,442
NC,376
NC,361
NC,424
NC,381
NC,315
NC,424
NC,394
NC,424
NC,400
NC,424
NC,720
NC,495
NC,383
NC,381
NC,490
NC,916
NC,629
NC,703
NC,424
NC,404
NC,1189
NC,416
NC,401
NC,765
NC,465
NC,412
NC,373
NC,349
NC,431
NC,411
NC,405
NC,414
NC,395
NC,418
NC,405
NC,373
NC,1166
NC,406
NC,459
NC,1155
NC,441
NC,405
NC,367
NC,436
NC,401
NC,370
NC,350
NC,448
NC,455
NC,720
NC,468
NC,444
NC,437
NC,399
NC,430
NC,354
NC,409
NC,439
NC,429
NC,21
NC,215
NC,454
NC,328
NC,1181
NC,397
NC,421
NC,389
NC,387
NC,446
NC,506
NC,494
NC,666
NC,445
NC,368
NC,1090
NC,438
NC,380
NC,421
NC,451
NC,440
NC,446
NC,416
NC,349
NC,458
NC,458
NC,489
NC,354
NC,688
NC,525
NC,317
NC,484
NC,417
NC,851
NC,654
NC,656
NC,436
NC,425
NC,1125
NC,388
NC,321
NC,800
NC,392
NC,443
NC,346
NC,424
NC,352
NC,442
NC,405
NC,468
NC,446
NC,447
NC,438
NC,346
NC,1098
NC,337
NC,390
NC,1093
NC,380
NC,324
NC,404
NC,403
NC,370
NC,349
NC,425
NC,488
NC,465
NC,688
NC,423
NC,260
NC,462
NC,441
NC,424
NC,374
NC,441
NC,388
NC,358
NC,406
NC,405
NC,364
NC,419
NC,1118
NC,348
NC,383
NC,373
NC,436
NC,354
NC,198
NC,189
NC,697
NC,398
NC,429
NC,1122
NC,423
NC,525
NC,355
NC,363
NC,377
NC,371
NC,298
NC,441
NC,60
NC,412
NC,161
NC,492
NC,713
NC,379
NC,454
NC,337
NC,541
NC,895
NC,661
NC,732
NC,383
NC,414
NC,1144
NC,464
NC,470
NC,800
NC,493
NC,383
NC,436
NC,335
NC,461
NC,389
NC,414
NC,468
NC,215
NC,372
NC,368
NC,436
NC,1113
NC,461
NC,509
NC,1103
NC,487
NC,455
NC,427
NC,475
NC,499
NC,438
NC,336
NC,416
NC,371
NC,713
NC,527
NC,500
NC,382
NC,405
NC,381
NC,389
NC,418
NC,470
NC,477
NC,403
NC,350
NC,452
NC,307
NC,1149
NC,460
NC,477
NC,450
NC,354
NC,479
NC,203
NC,203
NC,643
NC,386
NC,425
NC,1178
NC,414
NC,517
NC,398
NC,354
NC,333
NC,389
NC,348
NC,426
NC,178
NC,434
NC,264
NC,464
NC,664
NC,432
NC,430
NC,374
NC,508
NC,905
NC,609
NC,693
NC,339
NC,413
NC,1194
NC,480
NC,460
NC,743
NC,480
NC,412
NC,455
NC,367
NC,471
NC,404
NC,395
NC,446
NC,215
NC,413
NC,405
NC,455
NC,1161
NC,449
NC,490
NC,1164
NC,464
NC,468
NC,406
NC,480
NC,487
NC,414
NC,366
NC,446
NC,389
NC,664
NC,521
NC,471
NC,392
NC,399
NC,382
NC,399
NC,414
NC,448
NC,442
NC,384
NC,345
NC,462
NC,361
NC,1205
NC,436
NC,448
NC,474
NC,366
NC,447
NC,441
NC,436
NC,691
NC,403
NC,413
NC,1142
NC,374
NC,492
NC,153
NC,358
NC,400
NC,401
NC,341
NC,420
NC,386
NC,351
NC,426
NC,436
NC,713
NC,490
NC,392
NC,286
NC,495
NC,896
NC,657
NC,705
NC,392
NC,396
NC,1161
NC,419
NC,440
NC,718
NC,439
NC,90
NC,395
NC,389
NC,455
NC,411
NC,418
NC,447
NC,372
NC,413
NC,73
NC,395
NC,1137
NC,424
NC,467
NC,1144
NC,439
NC,412
NC,404
NC,447
NC,441
NC,361
NC,392
NC,272
NC,406
NC,713
NC,455
NC,458
NC,401
NC,372
NC,359
NC,355
NC,415
NC,452
NC,417
NC,409
NC,402
NC,468
NC,344
NC,1150
NC,385
NC,447
NC,410
NC,158
NC,447
NC,435
NC,432
NC,704
NC,400
NC,419
NC,1148
NC,379
NC,494
NC,100
NC,366
NC,407
NC,385
NC,351
NC,410
NC,382
NC,379
NC,414
NC,433
NC,724
NC,489
NC,399
NC,306
NC,488
NC,908
NC,670
NC,716
NC,401
NC,404
NC,1169
NC,450
NC,443
NC,745
NC,460
NC,17
NC,412
NC,362
NC,451
NC,396
NC,405
NC,438
NC,368
NC,405
NC,73
NC,412
NC,1151
NC,411
NC,486
NC,1146
NC,458
NC,424
NC,408
NC,458
NC,466
NC,382
NC,365
NC,267
NC,381
NC,724
NC,479
NC,457
NC,347
NC,373
NC,344
NC,368
NC,403
NC,449
NC,432
NC,396
NC,400
NC,475
NC,354
NC,1158
NC,380
NC,451
NC,423
NC,107
NC,459
NC,470
NC,450
NC,661
NC,419
NC,304
NC,1123
NC,401
NC,416
NC,390
NC,432
NC,387
NC,391
NC,384
NC,313
NC,421
NC,374
NC,435
NC,348
NC,679
NC,513
NC,316
NC,418
NC,442
NC,891
NC,651
NC,647
NC,393
NC,357
NC,1145
NC,206
NC,346
NC,748
NC,319
NC,417
NC,2
NC,332
NC,378
NC,401
NC,373
NC,346
NC,436
NC,455
NC,395
NC,412
NC,1148
NC,365
NC,338
NC,1110
NC,307
NC,313
NC,336
NC,228
NC,247
NC,303
NC,335
NC,455
NC,412
NC,679
NC,357
NC,345
NC,437
NC,411
NC,372
NC,226
NC,408
NC,363
NC,351
NC,378
NC,388
NC,362
NC,385
NC,1147
NC,213
NC,364
NC,228
NC,407
NC,336
NC,1127
NC,1145
NC,1172
NC,1148
NC,1178
NC,374
NC,1130
NC,1169
NC,1138
NC,1134
NC,1164
NC,1143
NC,1138
NC,1120
NC,1126
NC,1154
NC,1123
NC,1142
NC,1186
NC,1143
NC,1108
NC,1137
NC,1123
NC,1235
NC,1171
NC,1181
NC,1162
NC,1148
NC,362
NC,1131
NC,1112
NC,1408
NC,1156
NC,1159
NC,1148
NC,1173
NC,1133
NC,1134
NC,1166
NC,1098
NC,1113
NC,1161
NC,1137
NC,1151
NC,1148
NC,1117
NC,1161
NC,385
NC,1159
NC,1124
NC,1110
NC,1121
NC,1124
NC,1111
NC,1174
NC,1146
NC,1177
NC,1186
NC,1151
NC,1154
NC,1157
NC,1129
NC,1169
NC,1109
NC,1125
NC,1142
NC,1116
NC,1157
NC,1138
NC,1117
NC,1130
NC,389
NC,1126
NC,1123
NC,1138
NC,1146
NC,1162
NC,500
NC,473
NC,681
NC,422
NC,372
NC,1104
NC,441
NC,385
NC,390
NC,429
NC,425
NC,416
NC,395
NC,333
NC,439
NC,461
NC,465
NC,332
NC,696
NC,521
NC,341
NC,433
NC,413
NC,843
NC,669
NC,675
NC,429
NC,412
NC,1122
NC,377
NC,342
NC,787
NC,407
NC,416
NC,365
NC,401
NC,360
NC,444
NC,406
NC,337
NC,461
NC,449
NC,424
NC,411
NC,365
NC,1117
NC,402
NC,1091
NC,366
NC,344
NC,391
NC,390
NC,389
NC,356
NC,402
NC,457
NC,431
NC,696
NC,428
NC,371
NC,440
NC,411
NC,377
NC,354
NC,449
NC,370
NC,385
NC,402
NC,387
NC,379
NC,404
NC,1112
NC,358
NC,395
NC,373
NC,402
NC,364
NC,493
NC,495
NC,634
NC,432
NC,400
NC,1133
NC,430
NC,407
NC,464
NC,474
NC,434
NC,469
NC,447
NC,380
NC,513
NC,411
NC,492
NC,391
NC,686
NC,498
NC,380
NC,440
NC,472
NC,891
NC,617
NC,639
NC,426
NC,434
NC,1168
NC,338
NC,395
NC,743
NC,141
NC,490
NC,338
NC,422
NC,397
NC,474
NC,459
NC,390
NC,509
NC,490
NC,467
NC,486
NC,338
NC,1161
NC,402
NC,1129
NC,119
NC,350
NC,404
NC,332
NC,408
NC,368
NC,425
NC,494
NC,461
NC,686
NC,230
NC,420
NC,450
NC,446
NC,435
NC,363
NC,481
NC,349
NC,327
NC,468
NC,452
NC,425
NC,456
NC,1155
NC,366
NC,411
NC,347
NC,477
NC,368
NC,1119
NC,1136
NC,1166
NC,1118
NC,1158
NC,335
NC,1137
NC,1144
NC,1137
NC,1124
NC,1141
NC,1139
NC,1122
NC,1101
NC,1118
NC,1109
NC,1116
NC,1122
NC,1160
NC,1148
NC,1128
NC,1134
NC,1103
NC,1248
NC,1166
NC,1154
NC,1137
NC,1153
NC,349
NC,1102
NC,1088
NC,1390
NC,1125
NC,1154
NC,1110
NC,1135
NC,1125
NC,1132
NC,1155
NC,1093
NC,1103
NC,1164
NC,1144
NC,1146
NC,1110
NC,385
NC,1091
NC,1129
NC,1123
NC,1113
NC,1094
NC,1081
NC,1105
NC,1124
NC,1136
NC,1118
NC,1142
NC,1160
NC,1119
NC,1147
NC,1122
NC,1134
NC,1148
NC,1093
NC,1119
NC,1162
NC,1126
NC,1154
NC,1143
NC,1104
NC,1114
NC,362
NC,1096
NC,1094
NC,1102
NC,1145
NC,1129
NC,539
NC,516
NC,659
NC,423
NC,381
NC,1129
NC,448
NC,397
NC,441
NC,436
NC,427
NC,456
NC,426
NC,345
NC,480
NC,425
NC,483
NC,365
NC,704
NC,532
NC,353
NC,423
NC,448
NC,894
NC,642
NC,650
NC,423
NC,405
NC,1159
NC,297
NC,371
NC,798
NC,95
NC,467
NC,307
NC,386
NC,393
NC,457
NC,441
NC,380
NC,487
NC,464
NC,439
NC,458
NC,307
NC,1159
NC,366
NC,119
NC,1123
NC,322
NC,357
NC,324
NC,383
NC,336
NC,389
NC,479
NC,452
NC,704
NC,202
NC,400
NC,443
NC,418
NC,398
NC,292
NC,462
NC,334
NC,363
NC,450
NC,416
NC,419
NC,431
NC,1154
NC,293
NC,388
NC,277
NC,453
NC,337
NC,498
NC,491
NC,643
NC,445
NC,304
NC,1117
NC,438
NC,371
NC,418
NC,454
NC,435
NC,439
NC,424
NC,344
NC,445
NC,411
NC,470
NC,357
NC,677
NC,523
NC,319
NC,462
NC,407
NC,877
NC,653
NC,652
NC,427
NC,405
NC,1134
NC,337
NC,373
NC,791
NC,357
NC,435
NC,313
NC,389
NC,361
NC,437
NC,405
NC,324
NC,455
NC,468
NC,412
NC,424
NC,313
NC,1124
NC,344
NC,350
NC,1113
NC,322
NC,417
NC,363
NC,343
NC,323
NC,392
NC,481
NC,465
NC,677
NC,389
NC,347
NC,457
NC,396
NC,398
NC,352
NC,434
NC,300
NC,342
NC,404
NC,387
NC,364
NC,433
NC,1131
NC,354
NC,369
NC,329
NC,426
NC,331
NC,438
NC,443
NC,637
NC,423
NC,370
NC,1104
NC,393
NC,460
NC,402
NC,396
NC,409
NC,359
NC,368
NC,383
NC,427
NC,465
NC,420
NC,395
NC,680
NC,492
NC,363
NC,368
NC,470
NC,879
NC,626
NC,651
NC,401
NC,383
NC,1119
NC,326
NC,392
NC,764
NC,387
NC,415
NC,336
NC,390
NC,424
NC,358
NC,367
NC,404
NC,427
NC,406
NC,404
NC,408
NC,336
NC,1110
NC,391
NC,404
NC,1094
NC,357
NC,417
NC,322
NC,402
NC,364
NC,391
NC,470
NC,451
NC,680
NC,433
NC,421
NC,448
NC,375
NC,397
NC,294
NC,372
NC,412
NC,378
NC,360
NC,358
NC,420
NC,377
NC,1129
NC,335
NC,397
NC,334
NC,393
NC,403
NC,460
NC,467
NC,663
NC,426
NC,337
NC,1093
NC,419
NC,428
NC,430
NC,440
NC,415
NC,410
NC,426
NC,366
NC,455
NC,407
NC,484
NC,395
NC,688
NC,498
NC,386
NC,386
NC,470
NC,904
NC,660
NC,663
NC,423
NC,369
NC,1112
NC,182
NC,414
NC,780
NC,350
NC,462
NC,228
NC,375
NC,432
NC,420
NC,436
NC,403
NC,475
NC,480
NC,447
NC,458
NC,228
NC,1121
NC,390
NC,332
NC,1081
NC,324
NC,363
NC,322
NC,353
NC,374
NC,378
NC,463
NC,453
NC,688
NC,383
NC,400
NC,456
NC,457
NC,412
NC,207
NC,418
NC,428
NC,355
NC,437
NC,407
NC,408
NC,427
NC,1104
NC,256
NC,412
NC,203
NC,443
NC,389
NC,530
NC,508
NC,628
NC,444
NC,351
NC,1107
NC,407
NC,400
NC,440
NC,471
NC,418
NC,430
NC,408
NC,307
NC,480
NC,462
NC,500
NC,360
NC,657
NC,566
NC,293
NC,463
NC,458
NC,868
NC,621
NC,625
NC,424
NC,406
NC,1138
NC,331
NC,361
NC,742
NC,405
NC,471
NC,247
NC,425
NC,395
NC,442
NC,401
NC,370
NC,499
NC,487
NC,441
NC,466
NC,247
NC,1124
NC,389
NC,408
NC,1105
NC,383
NC,343
NC,402
NC,353
NC,266
NC,428
NC,496
NC,483
NC,657
NC,402
NC,384
NC,499
NC,435
NC,441
NC,320
NC,447
NC,349
NC,318
NC,410
NC,431
NC,402
NC,417
NC,1134
NC,302
NC,401
NC,348
NC,455
NC,332
NC,472
NC,447
NC,618
NC,408
NC,297
NC,1120
NC,326
NC,383
NC,371
NC,398
NC,402
NC,403
NC,368
NC,296
NC,419
NC,423
NC,431
NC,395
NC,669
NC,501
NC,159
NC,391
NC,433
NC,876
NC,582
NC,640
NC,398
NC,389
NC,1151
NC,355
NC,358
NC,759
NC,374
NC,387
NC,303
NC,384
NC,365
NC,406
NC,370
NC,349
NC,438
NC,414
NC,361
NC,382
NC,303
NC,1111
NC,356
NC,368
NC,1124
NC,336
NC,323
NC,364
NC,374
NC,266
NC,387
NC,462
NC,393
NC,669
NC,383
NC,384
NC,430
NC,367
NC,396
NC,308
NC,415
NC,237
NC,120
NC,369
NC,357
NC,384
NC,375
NC,1139
NC,355
NC,405
NC,344
NC,374
NC,213
NC,403
NC,392
NC,689
NC,354
NC,384
NC,1146
NC,384
NC,447
NC,363
NC,353
NC,338
NC,413
NC,319
NC,395
NC,318
NC,367
NC,350
NC,433
NC,717
NC,449
NC,406
NC,362
NC,481
NC,929
NC,657
NC,715
NC,328
NC,398
NC,1163
NC,382
NC,417
NC,781
NC,400
NC,368
NC,335
NC,5
NC,426
NC,444
NC,350
NC,425
NC,336
NC,366
NC,392
NC,365
NC,335
NC,1174
NC,402
NC,425
NC,1136
NC,389
NC,392
NC,391
NC,378
NC,428
NC,387
NC,405
NC,365
NC,717
NC,458
NC,454
NC,342
NC,406
NC,344
NC,326
NC,441
NC,457
NC,439
NC,329
NC,282
NC,415
NC,328
NC,1157
NC,363
NC,427
NC,357
NC,340
NC,413
NC,452
NC,424
NC,707
NC,368
NC,473
NC,1123
NC,438
NC,521
NC,334
NC,386
NC,403
NC,477
NC,377
NC,434
NC,418
NC,362
NC,462
NC,476
NC,703
NC,522
NC,472
NC,313
NC,530
NC,908
NC,675
NC,707
NC,410
NC,472
NC,1137
NC,458
NC,484
NC,713
NC,480
NC,275
NC,455
NC,402
NC,485
NC,456
NC,448
NC,488
NC,416
NC,446
NC,272
NC,267
NC,455
NC,1146
NC,457
NC,494
NC,1118
NC,479
NC,481
NC,470
NC,463
NC,496
NC,462
NC,405
NC,336
NC,703
NC,479
NC,508
NC,337
NC,438
NC,345
NC,433
NC,488
NC,531
NC,483
NC,448
NC,446
NC,508
NC,382
NC,1138
NC,411
NC,492
NC,439
NC,348
NC,493
NC,428
NC,390
NC,683
NC,186
NC,441
NC,1145
NC,416
NC,503
NC,368
NC,421
NC,366
NC,444
NC,391
NC,431
NC,381
NC,399
NC,392
NC,487
NC,704
NC,490
NC,438
NC,387
NC,511
NC,893
NC,651
NC,692
NC,362
NC,455
NC,1173
NC,432
NC,473
NC,767
NC,462
NC,389
NC,412
NC,364
NC,441
NC,439
NC,455
NC,465
NC,371
NC,389
NC,406
NC,381
NC,412
NC,1177
NC,431
NC,461
NC,1142
NC,452
NC,465
NC,451
NC,453
NC,483
NC,393
NC,365
NC,336
NC,704
NC,450
NC,498
NC,104
NC,457
NC,360
NC,424
NC,475
NC,476
NC,419
NC,452
NC,426
NC,478
NC,394
NC,1173
NC,424
NC,483
NC,446
NC,383
NC,448
NC,727
NC,720
NC,286
NC,670
NC,697
NC,1179
NC,663
NC,724
NC,709
NC,696
NC,691
NC,715
NC,705
NC,664
NC,722
NC,715
NC,720
NC,673
NC,0
NC,757
NC,655
NC,717
NC,689
NC,891
NC,294
NC,336
NC,697
NC,724
NC,1197
NC,693
NC,667
NC,979
NC,710
NC,730
NC,679
NC,714
NC,697
NC,712
NC,720
NC,688
NC,713
NC,664
NC,713
NC,724
NC,679
NC,1186
NC,696
NC,686
NC,1160
NC,704
NC,677
NC,680
NC,688
NC,657
NC,669
NC,717
NC,703
NC,704
NC,701
NC,696
NC,681
NC,673
NC,687
NC,704
NC,709
NC,683
NC,651
NC,709
NC,698
NC,668
NC,708
NC,1191
NC,705
NC,646
NC,703
NC,697
NC,662
NC,532
NC,516
NC,662
NC,424
NC,403
NC,1125
NC,449
NC,467
NC,466
NC,475
NC,421
NC,492
NC,459
NC,388
NC,526
NC,426
NC,520
NC,420
NC,701
NC,550
NC,420
NC,429
NC,513
NC,867
NC,645
NC,652
NC,423
NC,474
NC,1150
NC,355
NC,429
NC,753
NC,224
NC,489
NC,357
NC,455
NC,435
NC,499
NC,468
NC,423
NC,527
NC,521
NC,455
NC,479
NC,357
NC,1151
NC,428
NC,230
NC,1119
NC,202
NC,389
NC,433
NC,383
NC,402
NC,383
NC,458
NC,479
NC,450
NC,701
NC,451
NC,440
NC,483
NC,463
NC,376
NC,505
NC,379
NC,381
NC,477
NC,460
NC,476
NC,460
NC,1146
NC,353
NC,447
NC,369
NC,476
NC,395
NC,521
NC,501
NC,653
NC,482
NC,389
NC,1145
NC,466
NC,386
NC,435
NC,474
NC,470
NC,437
NC,448
NC,375
NC,484
NC,470
NC,498
NC,346
NC,696
NC,549
NC,359
NC,500
NC,421
NC,896
NC,657
NC,643
NC,472
NC,418
NC,1175
NC,379
NC,389
NC,817
NC,403
NC,462
NC,345
NC,453
NC,403
NC,442
NC,444
NC,260
NC,500
NC,471
NC,458
NC,457
NC,345
NC,1154
NC,371
NC,420
NC,1147
NC,400
NC,347
NC,421
NC,400
NC,384
NC,384
NC,454
NC,508
NC,498
NC,696
NC,451
NC,505
NC,432
NC,431
NC,382
NC,442
NC,402
NC,395
NC,447
NC,427
NC,398
NC,453
NC,1178
NC,371
NC,404
NC,369
NC,449
NC,387
NC,439
NC,408
NC,670
NC,152
NC,457
NC,1130
NC,403
NC,514
NC,333
NC,399
NC,356
NC,445
NC,369
NC,423
NC,384
NC,390
NC,417
NC,470
NC,681
NC,488
NC,441
NC,373
NC,496
NC,889
NC,643
NC,667
NC,348
NC,455
NC,1155
NC,447
NC,469
NC,764
NC,447
NC,357
NC,437
NC,341
NC,440
NC,431
NC,437
NC,462
NC,382
NC,392
NC,401
NC,347
NC,437
NC,1157
NC,440
NC,450
NC,1122
NC,443
NC,457
NC,448
NC,456
NC,499
NC,430
NC,342
NC,337
NC,104
NC,681
NC,440
NC,505
NC,460
NC,358
NC,411
NC,451
NC,477
NC,443
NC,428
NC,421
NC,484
NC,380
NC,1156
NC,408
NC,482
NC,435
NC,334
NC,460
NC,403
NC,402
NC,639
NC,430
NC,414
NC,1138
NC,346
NC,469
NC,395
NC,352
NC,447
NC,412
NC,371
NC,427
NC,409
NC,429
NC,404
NC,443
NC,673
NC,447
NC,367
NC,390
NC,482
NC,876
NC,601
NC,671
NC,447
NC,433
NC,1162
NC,428
NC,415
NC,743
NC,439
NC,390
NC,411
NC,403
NC,444
NC,419
NC,399
NC,441
NC,405
NC,399
NC,372
NC,373
NC,411
NC,1129
NC,411
NC,446
NC,1134
NC,418
NC,396
NC,375
NC,457
NC,435
NC,367
NC,406
NC,438
NC,457
NC,673
NC,483
NC,432
NC,460
NC,335
NC,368
NC,419
NC,382
NC,404
NC,398
NC,380
NC,424
NC,376
NC,1163
NC,408
NC,429
NC,405
NC,394
NC,417
NC,400
NC,395
NC,668
NC,358
NC,396
NC,1158
NC,397
NC,453
NC,403
NC,369
NC,379
NC,418
NC,366
NC,393
NC,360
NC,357
NC,412
NC,424
NC,687
NC,438
NC,382
NC,382
NC,462
NC,890
NC,646
NC,677
NC,381
NC,414
NC,1172
NC,401
NC,417
NC,727
NC,423
NC,351
NC,372
NC,343
NC,435
NC,397
NC,430
NC,424
NC,381
NC,382
NC,359
NC,344
NC,372
NC,1169
NC,377
NC,435
NC,1148
NC,398
NC,398
NC,397
NC,412
NC,441
NC,396
NC,344
NC,345
NC,360
NC,687
NC,463
NC,431
NC,358
NC,335
NC,373
NC,411
NC,436
NC,420
NC,421
NC,364
NC,406
NC,387
NC,1179
NC,377
NC,422
NC,388
NC,384
NC,409
NC,432
NC,414
NC,653
NC,369
NC,339
NC,1105
NC,345
NC,434
NC,332
NC,368
NC,373
NC,378
NC,337
NC,331
NC,366
NC,381
NC,407
NC,366
NC,704
NC,467
NC,337
NC,334
NC,459
NC,909
NC,611
NC,667
NC,379
NC,341
NC,1127
NC,246
NC,389
NC,778
NC,330
NC,373
NC,226
NC,323
NC,397
NC,385
NC,354
NC,374
NC,389
NC,399
NC,355
NC,368
NC,226
NC,1109
NC,354
NC,363
NC,1093
NC,292
NC,352
NC,294
NC,207
NC,320
NC,308
NC,326
NC,433
NC,424
NC,704
NC,376
NC,382
NC,411
NC,368
NC,373
NC,370
NC,384
NC,386
NC,355
NC,321
NC,390
NC,348
NC,1125
NC,213
NC,391
NC,181
NC,341
NC,382
NC,428
NC,420
NC,657
NC,442
NC,407
NC,1125
NC,440
NC,471
NC,367
NC,423
NC,408
NC,146
NC,344
NC,401
NC,394
NC,412
NC,437
NC,438
NC,709
NC,462
NC,410
NC,394
NC,487
NC,902
NC,634
NC,689
NC,414
NC,158
NC,1155
NC,411
NC,446
NC,805
NC,484
NC,404
NC,408
NC,438
NC,472
NC,77
NC,409
NC,441
NC,418
NC,414
NC,415
NC,403
NC,408
NC,1125
NC,449
NC,481
NC,1119
NC,462
NC,434
NC,372
NC,418
NC,447
NC,415
NC,441
NC,488
NC,475
NC,709
NC,505
NC,442
NC,451
NC,419
NC,411
NC,370
NC,436
NC,434
NC,410
NC,425
NC,457
NC,354
NC,1155
NC,397
NC,422
NC,410
NC,412
NC,439
NC,510
NC,490
NC,639
NC,465
NC,316
NC,1163
NC,419
NC,393
NC,432
NC,452
NC,475
NC,404
NC,428
NC,311
NC,458
NC,504
NC,453
NC,390
NC,683
NC,534
NC,275
NC,453
NC,442
NC,871
NC,647
NC,644
NC,475
NC,429
NC,1178
NC,377
NC,378
NC,819
NC,374
NC,452
NC,363
NC,454
NC,375
NC,421
NC,439
NC,388
NC,470
NC,448
NC,452
NC,449
NC,363
NC,1142
NC,370
NC,349
NC,1162
NC,334
NC,300
NC,412
NC,428
NC,349
NC,237
NC,457
NC,531
NC,476
NC,683
NC,379
NC,402
NC,477
NC,382
NC,436
NC,384
NC,436
NC,256
NC,438
NC,415
NC,389
NC,437
NC,1190
NC,393
NC,417
NC,407
NC,444
NC,281
NC,440
NC,441
NC,599
NC,417
NC,340
NC,1122
NC,335
NC,391
NC,425
NC,426
NC,428
NC,420
NC,401
NC,304
NC,457
NC,437
NC,461
NC,406
NC,651
NC,489
NC,129
NC,407
NC,436
NC,854
NC,592
NC,610
NC,426
NC,417
NC,1152
NC,397
NC,367
NC,756
NC,406
NC,436
NC,351
NC,436
NC,387
NC,421
NC,429
NC,358
NC,477
NC,442
NC,417
NC,432
NC,351
NC,1116
NC,385
NC,327
NC,1126
NC,363
NC,342
NC,378
NC,355
NC,318
NC,120
NC,439
NC,483
NC,419
NC,651
NC,381
NC,395
NC,443
NC,404
NC,420
NC,386
NC,434
NC,256
NC,428
NC,403
NC,394
NC,408
NC,1150
NC,399
NC,424
NC,425
NC,429
NC,182
NC,448
NC,433
NC,664
NC,434
NC,397
NC,1152
NC,375
NC,449
NC,381
NC,352
NC,415
NC,374
NC,310
NC,424
NC,383
NC,433
NC,383
NC,428
NC,709
NC,490
NC,382
NC,380
NC,486
NC,913
NC,630
NC,700
NC,415
NC,397
NC,1180
NC,421
NC,406
NC,763
NC,470
NC,403
NC,378
NC,332
NC,430
NC,410
NC,21
NC,406
NC,403
NC,384
NC,409
NC,396
NC,378
NC,1157
NC,402
NC,468
NC,1154
NC,450
NC,404
NC,360
NC,437
NC,410
NC,369
NC,329
NC,448
NC,452
NC,709
NC,477
NC,447
NC,428
NC,398
NC,421
NC,355
NC,410
NC,438
NC,428
NC,198
NC,449
NC,323
NC,1181
NC,402
NC,420
NC,394
NC,378
NC,442
NC,394
NC,361
NC,666
NC,391
NC,367
NC,1150
NC,376
NC,434
NC,389
NC,351
NC,387
NC,374
NC,327
NC,420
NC,328
NC,427
NC,320
NC,426
NC,698
NC,444
NC,374
NC,345
NC,472
NC,861
NC,634
NC,701
NC,391
NC,407
NC,1168
NC,411
NC,423
NC,771
NC,431
NC,407
NC,388
NC,281
NC,409
NC,424
NC,215
NC,405
NC,350
NC,345
NC,402
NC,400
NC,388
NC,1138
NC,387
NC,452
NC,1143
NC,416
NC,387
NC,358
NC,407
NC,431
NC,357
NC,282
NC,446
NC,426
NC,698
NC,460
NC,427
NC,421
NC,380
NC,364
NC,321
NC,425
NC,415
NC,403
NC,198
NC,427
NC,352
NC,1170
NC,401
NC,423
NC,372
NC,376
NC,410
NC,518
NC,498
NC,637
NC,467
NC,396
NC,1117
NC,439
NC,424
NC,468
NC,456
NC,443
NC,440
NC,427
NC,385
NC,454
NC,483
NC,469
NC,373
NC,668
NC,552
NC,354
NC,493
NC,436
NC,819
NC,625
NC,665
NC,450
NC,423
NC,1142
NC,400
NC,375
NC,792
NC,431
NC,478
NC,362
NC,412
NC,380
NC,454
NC,454
NC,364
NC,452
NC,462
NC,468
NC,475
NC,362
NC,1117
NC,379
NC,425
NC,1104
NC,419
NC,364
NC,420
NC,408
NC,402
NC,384
NC,415
NC,508
NC,478
NC,668
NC,476
NC,398
NC,484
NC,424
NC,406
NC,390
NC,457
NC,389
NC,394
NC,449
NC,427
NC,438
NC,1127
NC,391
NC,424
NC,390
NC,477
NC,381
NC,385
NC,371
NC,668
NC,371
NC,415
NC,1126
NC,382
NC,469
NC,327
NC,221
NC,362
NC,317
NC,29
NC,398
NC,309
NC,406
NC,351
NC,440
NC,708
NC,420
NC,385
NC,299
NC,489
NC,892
NC,626
NC,700
NC,374
NC,381
NC,1153
NC,397
NC,414
NC,790
NC,455
NC,363
NC,385
NC,329
NC,447
NC,356
NC,328
NC,419
NC,307
NC,361
NC,344
NC,354
NC,385
NC,1130
NC,404
NC,456
NC,1114
NC,431
NC,433
NC,377
NC,427
NC,417
NC,375
NC,328
NC,382
NC,394
NC,708
NC,460
NC,453
NC,380
NC,376
NC,387
NC,348
NC,354
NC,437
NC,408
NC,323
NC,352
NC,438
NC,1146
NC,377
NC,432
NC,387
NC,358
NC,437
NC,1173
NC,1186
NC,1195
NC,1148
NC,1184
NC,368
NC,1152
NC,1159
NC,1150
NC,1150
NC,1156
NC,1177
NC,1154
NC,1128
NC,1165
NC,1133
NC,1164
NC,1154
